"","zygote_r1","zygote_r2","twoC_r1","twoC_r2","fourC_r1","fourC_r2","eightC_r1","eightC_r2","ICM_r1","ICM_r2"
"ENSG00000104970",0,0,0,0,0,0,0,0,0,0
"ENSG00000290933",0,0,0,0,0,0,0,0,0,2
"ENSG00000269118",0,0,0,0,38,5,14,4,2,0
"ENSG00000290987",0,0,0,0,7,10,15,0,0,0
"ENSG00000196381",0,0,0,0,0,0,0,0,0,0
"ENSG00000290988",6,22,5,0,0,0,0,11,2,6
"ENSG00000239736",0,0,0,0,0,0,0,0,0,0
"ENSG00000267453",0,0,0,0,0,0,0,0,0,0
"ENSG00000291059",0,0,0,0,0,0,0,0,0,0
"ENSG00000256612",0,0,0,0,0,0,0,0,0,0
"ENSG00000291083",0,0,0,0,0,0,0,0,0,0
"ENSG00000226025",0,0,0,0,0,0,0,0,0,0
"ENSG00000291086",0,0,0,0,0,0,0,0,0,6
"ENSG00000267640",0,0,0,0,0,0,0,0,2,6
"ENSG00000291089",2,0,0,8,0,1,28,1,2,4
"ENSG00000234773",0,0,0,0,0,0,0,15,0,0
"ENSG00000291101",11,10,1,12,11,84,35,70,1,6
"ENSG00000171101",0,0,0,0,0,0,0,0,0,0
"ENSG00000291114",2,0,0,0,0,0,0,0,2,0
"ENSG00000214855",0,0,0,0,0,0,0,0,0,0
"ENSG00000291128",0,0,0,0,0,0,0,13,13,32
"ENSG00000231205",0,0,0,0,0,0,0,0,0,0
"ENSG00000291130",4,31,4,14,37,16,323,734,184,285
"ENSG00000269001",0,0,0,0,0,0,14,0,0,0
"ENSG00000291131",2,0,0,2,2,0,28,120,9,12
"ENSG00000167798",0,0,0,0,0,0,0,1,0,0
"ENSG00000291164",0,0,0,0,0,0,0,0,2,0
"ENSG00000267419",0,0,0,0,0,0,0,0,0,0
"ENSG00000291177",0,0,1,1,5,9,14,46,4,4
"ENSG00000131401",0,0,0,0,0,0,0,0,0,0
"ENSG00000224689",0,0,0,0,0,0,0,0,0,0
"ENSG00000291231",0,0,1,0,6,1,0,18,1,0
"ENSG00000248257",0,0,0,0,0,0,0,0,0,0
"ENSG00000291235",5,2,8,9,7,3,0,0,0,0
"ENSG00000289967",0,0,0,0,0,0,0,0,0,0
"ENSG00000289037",4,16,17,19,0,0,0,2,0,0
"ENSG00000105501",0,0,0,0,0,0,0,0,0,0
"ENSG00000240320",0,0,0,0,0,0,0,0,0,0
"ENSG00000006659",0,0,0,0,0,0,0,0,0,0
"ENSG00000278813",0,0,0,0,0,0,0,0,0,0
"ENSG00000105205",0,0,0,0,16,0,162,403,0,1
"ENSG00000125740",60,146,32,94,74,4,22,12,10,36
"ENSG00000125753",2,4,12,8,12,6,30,72,115,106
"ENSG00000261526",0,0,0,0,0,0,26,53,11,34
"ENSG00000227500",2,0,0,24,27,0,91,586,19,47
"ENSG00000267611",0,0,0,0,0,0,0,0,0,0
"ENSG00000267725",0,0,0,0,0,0,0,0,1,0
"ENSG00000076650",220,318,256,388,168,294,44,40,67,84
"ENSG00000245848",0,0,4,0,0,0,0,0,21,60
"ENSG00000267223",0,0,0,0,0,0,0,0,0,0
"ENSG00000198597",0,0,0,0,3,0,9,30,0,0
"ENSG00000289187",0,0,0,0,0,0,0,0,0,0
"ENSG00000280061",0,0,0,0,0,0,0,0,0,0
"ENSG00000267760",0,0,0,0,5,0,0,0,0,0
"ENSG00000197619",89,140,181,114,57,230,59,325,76,33
"ENSG00000267260",0,6,0,1,4,0,28,94,11,5
"ENSG00000267353",0,0,0,0,12,0,0,2,0,0
"ENSG00000267254",10,0,0,0,6,20,286,629,33,48
"ENSG00000197863",20,8,19,0,0,90,26,90,61,11
"ENSG00000206669",0,0,0,0,0,0,0,0,0,0
"ENSG00000185869",80,356,137,236,78,60,176,264,32,40
"ENSG00000243297",0,0,0,0,0,0,0,10,0,0
"ENSG00000267345",0,0,1,0,0,0,0,0,2,0
"ENSG00000251247",18,51,18,0,12,1,65,220,26,40
"ENSG00000291239",0,0,0,0,0,0,0,0,0,0
"ENSG00000198453",4,5,6,4,60,65,133,258,158,33
"ENSG00000290721",0,0,0,0,0,0,0,0,2,0
"ENSG00000167766",514,446,665,304,481,654,250,400,137,117
"ENSG00000290073",0,0,0,0,0,13,7,4,9,12
"ENSG00000270011",0,0,0,0,0,0,2,0,0,0
"ENSG00000104812",45,81,66,24,46,0,29,34,103,90
"ENSG00000268655",0,2,0,2,0,0,0,0,6,2
"ENSG00000196337",0,0,0,0,0,0,0,0,0,7
"ENSG00000177380",14,18,11,6,14,8,6,0,12,0
"ENSG00000130528",20,5,10,10,6,0,3,0,8,0
"ENSG00000130529",0,0,0,1,2,1,24,22,30,106
"ENSG00000269009",53,138,34,87,27,115,8,24,3,0
"ENSG00000189001",0,0,2,0,0,0,0,0,0,16
"ENSG00000105679",0,0,0,0,0,0,0,0,0,0
"ENSG00000236144",0,6,2,0,0,0,0,0,12,6
"ENSG00000105677",234,279,240,442,220,128,47,87,1111,1814
"ENSG00000105675",0,2,0,0,0,0,0,0,8,6
"ENSG00000283907",0,0,0,0,0,0,0,0,3,0
"ENSG00000291292",0,0,0,0,0,0,0,0,0,2
"ENSG00000269151",72,98,74,64,52,22,4,0,0,0
"ENSG00000291298",0,0,0,0,0,0,0,0,0,0
"ENSG00000290719",0,0,0,0,0,0,0,0,0,4
"ENSG00000283108",0,0,2,0,0,0,22,97,0,0
"ENSG00000287275",0,0,0,0,0,0,0,0,2,0
"ENSG00000278611",0,0,0,6,1,0,0,0,0,0
"ENSG00000188629",0,0,0,0,0,0,0,0,0,0
"ENSG00000270679",0,0,0,0,0,0,0,0,0,0
"ENSG00000267590",0,0,0,0,0,0,0,0,0,0
"ENSG00000062370",6,2,14,0,2,0,0,6,20,0
"ENSG00000267173",0,0,0,0,0,0,0,0,0,0
"ENSG00000267508",617,1040,1011,526,865,711,223,16,32,18
"ENSG00000267188",0,0,0,0,0,0,0,0,0,0
"ENSG00000278318",270,343,424,540,337,329,217,208,7,25
"ENSG00000176761",8,2,12,8,16,6,14,0,0,0
"ENSG00000167384",99,132,180,106,44,0,63,348,68,232
"ENSG00000273777",0,0,0,0,0,0,4,0,0,0
"ENSG00000267614",0,0,0,0,4,0,0,0,6,0
"ENSG00000290603",0,0,0,0,6,0,0,16,0,2
"ENSG00000230666",0,0,0,0,0,0,0,0,0,0
"ENSG00000224366",0,0,0,0,0,0,0,0,0,0
"ENSG00000216588",0,0,0,2,0,0,6,0,6,0
"ENSG00000266903",0,0,0,0,0,0,0,0,8,0
"ENSG00000073008",37,14,17,10,6,2,6,6,82,92
"ENSG00000283673",0,0,0,0,0,0,0,0,0,4
"ENSG00000186567",0,0,0,0,0,0,2,0,3,0
"ENSG00000279095",0,0,0,0,0,0,0,0,0,0
"ENSG00000213892",0,0,0,0,0,0,0,0,2,0
"ENSG00000252200",0,0,0,0,0,0,0,0,0,0
"ENSG00000288773",0,0,0,0,0,0,0,0,2,0
"ENSG00000069399",0,0,0,2,4,0,0,0,44,2
"ENSG00000284258",0,0,0,0,0,0,0,0,0,0
"ENSG00000253027",0,0,0,0,0,0,0,0,0,0
"ENSG00000236807",0,0,0,0,0,0,0,0,0,0
"ENSG00000142273",0,0,0,0,2,0,0,0,2,2
"ENSG00000285128",0,0,0,0,0,0,0,0,0,0
"ENSG00000187244",0,0,0,0,0,0,0,0,3,0
"ENSG00000105223",0,11,2,2,13,0,51,72,85,24
"ENSG00000267673",0,0,0,0,0,0,0,2,0,0
"ENSG00000105376",0,0,0,0,1,2,0,1,2,4
"ENSG00000161847",3,14,1,14,9,4,0,0,14,0
"ENSG00000076662",0,0,0,0,0,0,0,0,0,0
"ENSG00000099817",86,144,108,156,124,12,370,720,890,921
"ENSG00000167468",0,12,10,0,6,44,310,208,1474,1364
"ENSG00000105559",6,18,10,22,22,34,4,4,11,12
"ENSG00000104804",13,0,2,3,0,0,5,10,5,24
"ENSG00000105426",79,71,59,61,41,90,32,12,27,39
"ENSG00000104960",13,21,37,15,21,8,0,0,16,28
"ENSG00000291230",1,2,0,2,1,12,0,0,0,0
"ENSG00000131400",0,0,0,0,0,0,0,2,0,0
"ENSG00000167634",790,930,1205,811,734,896,238,165,3317,4500
"ENSG00000131037",17,6,15,10,21,27,26,166,16,8
"ENSG00000235974",22,26,48,90,97,2,112,167,0,0
"ENSG00000104823",45,131,83,187,36,67,35,25,143,355
"ENSG00000268083",0,0,0,0,0,0,0,0,0,0
"ENSG00000269688",0,0,0,0,0,0,0,0,3,17
"ENSG00000187994",0,0,2,0,0,1,0,0,24,4
"ENSG00000269050",0,0,0,0,0,0,0,0,0,0
"ENSG00000068903",0,2,0,0,0,0,8,4,50,71
"ENSG00000104825",2,6,4,8,0,0,10,32,22,15
"ENSG00000262484",0,0,0,0,0,0,0,10,4,0
"ENSG00000104835",1,0,0,0,0,0,0,0,2,2
"ENSG00000269547",0,0,0,0,0,0,0,0,0,0
"ENSG00000128626",26,14,14,36,6,0,94,152,1154,1402
"ENSG00000269486",0,0,0,0,0,0,0,0,2,0
"ENSG00000269190",0,0,0,0,0,0,4,0,4,48
"ENSG00000104824",258,322,180,606,115,470,443,906,464,215
"ENSG00000267100",8,9,2,12,10,6,6,68,12,2
"ENSG00000129351",232,336,328,552,344,215,370,532,725,1041
"ENSG00000141858",404,256,358,380,296,330,72,20,196,252
"ENSG00000267783",0,0,0,0,0,0,0,0,0,0
"ENSG00000267169",0,0,0,0,0,0,0,13,4,0
"ENSG00000167604",0,2,4,0,1,0,2,6,0,0
"ENSG00000289298",0,0,0,91,320,514,665,892,0,0
"ENSG00000270164",0,0,0,0,29,6,55,20,0,0
"ENSG00000291001",0,0,0,0,0,0,0,0,0,0
"ENSG00000076928",0,2,0,0,0,0,2,0,20,10
"ENSG00000105204",0,0,0,0,0,2,0,0,6,2
"ENSG00000291312",0,0,0,0,0,0,0,0,0,0
"ENSG00000220201",12,9,14,24,19,2,0,0,4,4
"ENSG00000291145",3,0,0,0,0,0,0,2,12,0
"ENSG00000230510",0,0,0,0,0,0,0,0,0,0
"ENSG00000245598",2,12,18,0,10,2,0,0,1,0
"ENSG00000090372",4,12,14,14,12,6,2,4,32,40
"ENSG00000181027",0,0,2,0,0,6,0,0,30,24
"ENSG00000105281",293,341,391,491,282,364,86,94,94,189
"ENSG00000275719",0,0,0,0,0,0,0,0,0,0
"ENSG00000275862",0,0,0,0,0,0,0,0,0,0
"ENSG00000269576",0,0,0,0,0,0,0,0,0,0
"ENSG00000269014",0,0,0,0,0,0,0,0,0,0
"ENSG00000042753",162,232,165,261,140,154,713,1270,2149,2983
"ENSG00000104805",10,7,3,14,20,0,12,60,140,102
"ENSG00000233270",248,126,310,162,172,94,152,90,128,84
"ENSG00000130254",8,12,24,24,24,229,100,185,85,130
"ENSG00000223573",0,0,6,0,2,0,18,18,94,350
"ENSG00000215601",0,0,0,0,0,0,0,0,0,2
"ENSG00000215603",0,0,0,0,0,0,0,0,0,0
"ENSG00000231436",0,0,0,0,7,0,0,0,0,0
"ENSG00000225878",0,0,0,0,0,0,0,0,0,0
"ENSG00000236435",0,0,0,0,0,0,0,0,0,0
"ENSG00000278478",0,0,0,0,0,0,0,0,0,0
"ENSG00000258991",0,4,0,1,0,0,0,0,0,0
"ENSG00000237048",0,0,0,0,0,0,0,0,0,0
"ENSG00000147761",0,0,0,0,0,0,0,0,0,0
"ENSG00000224518",0,0,0,0,0,0,0,0,0,0
"ENSG00000231988",0,0,0,0,0,0,0,0,0,0
"ENSG00000238073",0,0,0,0,0,0,0,0,0,0
"ENSG00000275866",0,0,0,0,0,0,0,0,0,0
"ENSG00000131538",0,0,0,0,0,0,0,0,0,0
"ENSG00000271595",0,0,0,0,0,0,0,0,0,0
"ENSG00000183704",0,0,0,0,0,0,0,0,0,0
"ENSG00000232927",0,0,0,0,0,0,4,0,0,0
"ENSG00000239225",0,0,0,0,0,0,0,0,0,0
"ENSG00000277438",0,0,0,0,0,0,0,0,0,0
"ENSG00000147753",0,0,0,0,0,0,0,0,0,0
"ENSG00000286217",0,0,0,0,0,0,0,0,0,0
"ENSG00000259154",0,0,0,1,0,0,0,0,0,0
"ENSG00000169789",0,0,0,0,0,0,0,0,0,0
"ENSG00000231874",0,0,0,0,0,0,0,0,0,0
"ENSG00000273589",0,0,0,0,0,0,0,0,0,0
"ENSG00000226061",0,0,0,0,0,0,0,0,0,0
"ENSG00000273863",0,0,0,0,0,0,0,0,0,0
"ENSG00000228571",0,0,0,0,0,0,0,0,0,0
"ENSG00000271375",0,0,0,0,0,0,0,0,0,0
"ENSG00000224634",0,0,0,0,0,0,0,0,0,0
"ENSG00000285470",0,0,0,0,0,0,0,0,0,0
"ENSG00000226092",0,0,0,0,10,0,10,0,0,0
"ENSG00000212856",0,0,0,0,0,0,0,0,4,0
"ENSG00000228890",0,0,0,0,0,0,0,0,0,0
"ENSG00000234620",0,0,0,0,0,0,0,0,0,0
"ENSG00000236690",0,0,0,0,0,0,0,0,0,0
"ENSG00000273693",0,0,2,8,0,5,0,0,0,0
"ENSG00000114374",0,0,0,0,31,0,117,83,38,57
"ENSG00000232235",0,0,0,0,0,0,0,0,0,0
"ENSG00000169807",0,0,0,0,0,0,0,0,0,0
"ENSG00000234110",0,0,0,0,0,0,0,0,0,0
"ENSG00000223422",0,0,0,0,0,0,0,0,0,0
"ENSG00000231159",0,0,0,0,0,0,0,0,0,0
"ENSG00000225653",0,0,0,0,0,0,0,0,0,0
"ENSG00000251618",0,0,0,0,0,0,0,0,0,0
"ENSG00000229159",0,0,0,0,0,0,0,0,0,0
"ENSG00000228578",0,0,0,0,0,0,0,0,0,0
"ENSG00000231411",0,0,0,0,0,0,0,0,0,0
"ENSG00000187657",0,0,0,0,0,0,0,0,6,0
"ENSG00000275280",0,0,0,0,0,0,0,0,0,0
"ENSG00000270242",0,0,0,0,0,0,0,0,0,0
"ENSG00000236477",0,0,0,0,0,0,0,0,0,0
"ENSG00000129816",0,0,0,0,0,0,0,0,0,0
"ENSG00000237997",0,0,0,0,0,0,0,0,0,0
"ENSG00000244246",0,0,0,0,0,0,0,0,0,0
"ENSG00000234950",0,0,0,0,0,0,0,0,0,0
"ENSG00000198692",0,0,0,0,28,0,222,252,426,526
"ENSG00000234583",0,0,0,0,0,0,0,0,0,0
"ENSG00000183753",0,0,0,0,0,0,0,0,0,0
"ENSG00000225433",0,0,0,0,0,0,0,0,0,0
"ENSG00000227166",0,0,0,0,0,0,0,2,0,0
"ENSG00000228379",0,0,0,0,0,0,0,0,0,0
"ENSG00000235857",0,0,0,0,0,0,0,0,0,0
"ENSG00000223955",0,0,0,0,0,0,0,0,0,0
"ENSG00000237195",0,0,0,0,0,0,0,0,0,0
"ENSG00000237447",0,2,0,8,4,2,6,4,2,0
"ENSG00000185700",0,0,0,0,0,0,0,0,0,0
"ENSG00000270455",0,0,0,0,0,0,0,0,2,0
"ENSG00000229940",0,0,0,0,0,0,0,0,0,0
"ENSG00000234385",0,0,0,0,0,0,0,0,0,0
"ENSG00000226863",0,0,0,0,0,0,0,0,0,0
"ENSG00000212855",0,0,0,0,0,0,0,0,0,0
"ENSG00000237968",0,0,0,0,0,0,0,0,0,0
"ENSG00000224408",0,0,0,0,0,0,0,0,0,0
"ENSG00000233699",0,0,0,0,0,1,0,0,0,0
"ENSG00000286009",0,0,0,0,0,0,0,46,0,0
"ENSG00000271365",0,0,0,0,0,0,0,0,0,0
"ENSG00000259029",0,0,0,0,0,0,0,0,0,0
"ENSG00000226223",0,0,0,0,0,0,0,0,0,0
"ENSG00000235895",0,0,0,0,0,0,0,0,0,0
"ENSG00000286201",0,0,0,0,0,0,0,0,0,0
"ENSG00000223744",0,0,0,0,0,0,0,0,0,0
"ENSG00000215537",0,0,0,0,0,0,0,0,0,0
"ENSG00000230476",0,0,0,0,0,0,0,0,0,0
"ENSG00000225840",0,0,0,0,0,0,0,0,0,0
"ENSG00000229745",0,0,0,0,0,0,0,2,0,0
"ENSG00000227204",0,0,0,0,0,0,0,0,0,0
"ENSG00000275828",0,0,0,0,0,0,0,0,0,0
"ENSG00000232617",0,0,0,0,0,0,0,0,0,0
"ENSG00000225615",0,0,0,0,0,0,0,0,0,0
"ENSG00000230663",0,0,0,0,2,0,0,0,0,0
"ENSG00000232522",0,0,0,0,0,0,0,0,0,0
"ENSG00000234131",0,0,0,0,0,0,0,0,0,0
"ENSG00000277519",0,0,0,0,0,0,0,0,0,0
"ENSG00000259247",0,0,0,0,0,0,0,0,0,0
"ENSG00000224336",0,0,0,0,0,0,0,0,0,0
"ENSG00000273731",0,0,0,0,0,0,0,0,0,0
"ENSG00000236951",0,0,0,0,0,0,0,0,2,0
"ENSG00000215583",0,0,0,0,0,0,0,0,0,0
"ENSG00000274162",0,0,0,0,0,0,0,0,2,0
"ENSG00000229208",0,0,0,0,0,0,0,0,0,0
"ENSG00000129845",0,0,0,0,0,0,0,0,0,0
"ENSG00000227444",0,0,0,0,0,0,0,0,0,0
"ENSG00000238154",0,0,0,0,0,0,0,0,0,0
"ENSG00000233774",0,0,0,0,0,0,0,0,0,0
"ENSG00000232475",0,0,0,0,0,0,0,0,0,0
"ENSG00000228764",0,0,0,0,0,0,0,0,0,0
"ENSG00000232226",0,0,0,0,0,0,0,0,0,0
"ENSG00000224567",0,0,0,0,0,0,0,0,0,0
"ENSG00000241200",0,0,0,0,0,0,0,0,0,0
"ENSG00000228518",0,0,0,0,0,0,0,0,0,0
"ENSG00000227447",0,0,0,0,0,0,4,0,0,0
"ENSG00000274231",0,0,2,0,0,0,0,0,0,0
"ENSG00000286050",0,0,0,0,0,0,0,0,0,0
"ENSG00000274502",0,0,0,0,0,0,0,0,0,0
"ENSG00000235094",0,0,0,0,0,0,0,0,0,0
"ENSG00000278854",0,0,0,0,0,0,0,0,0,0
"ENSG00000183385",0,0,0,0,0,0,0,0,0,0
"ENSG00000225809",0,0,0,0,0,0,2,0,0,0
"ENSG00000237902",0,0,0,0,0,0,0,0,0,0
"ENSG00000232419",0,0,0,0,0,0,0,0,0,0
"ENSG00000232620",0,0,0,0,0,0,0,0,0,0
"ENSG00000226906",0,0,0,0,0,0,0,0,0,0
"ENSG00000230025",0,0,0,0,0,0,0,0,0,0
"ENSG00000236786",0,0,0,0,0,0,0,0,0,0
"ENSG00000232924",0,0,0,0,0,0,0,0,0,0
"ENSG00000224075",0,0,0,0,0,0,0,0,0,0
"ENSG00000238235",0,0,0,0,0,0,0,0,0,0
"ENSG00000274445",0,0,0,0,0,0,0,0,0,0
"ENSG00000235649",0,0,0,0,0,0,0,10,0,2
"ENSG00000258567",0,0,0,0,0,0,0,2,0,0
"ENSG00000236424",0,0,0,0,0,0,0,0,0,0
"ENSG00000234179",0,0,0,0,0,0,0,0,0,0
"ENSG00000271309",0,0,0,0,0,0,0,0,0,0
"ENSG00000229553",0,0,0,0,0,0,0,0,0,0
"ENSG00000228240",0,0,0,0,0,0,0,0,0,0
"ENSG00000234652",0,0,0,0,0,0,0,0,0,0
"ENSG00000218410",0,0,0,0,0,0,0,0,0,0
"ENSG00000243643",0,0,0,0,0,0,0,0,0,0
"ENSG00000224989",0,0,0,0,0,0,0,0,0,0
"ENSG00000131548",0,0,0,0,0,0,0,0,0,0
"ENSG00000232029",0,0,0,0,0,0,0,0,0,0
"ENSG00000273858",0,0,0,0,0,0,0,0,0,0
"ENSG00000227830",0,0,0,0,0,0,0,0,0,0
"ENSG00000226529",0,0,0,0,0,0,0,0,0,0
"ENSG00000229643",0,0,0,0,0,0,0,0,0,0
"ENSG00000274837",0,0,0,0,0,0,0,0,0,0
"ENSG00000216777",0,0,0,0,0,0,0,0,0,0
"ENSG00000216824",0,0,0,0,0,0,0,0,0,0
"ENSG00000275352",0,0,0,0,0,0,0,0,0,0
"ENSG00000276829",0,0,0,0,0,0,0,0,0,0
"ENSG00000258992",0,0,0,0,0,0,0,0,0,0
"ENSG00000228850",0,0,0,0,0,0,0,0,0,0
"ENSG00000283076",0,0,0,0,0,0,0,0,0,0
"ENSG00000234850",0,0,0,0,0,0,0,0,0,0
"ENSG00000224873",0,0,0,0,0,0,0,0,0,0
"ENSG00000229234",0,0,0,0,0,0,0,0,0,0
"ENSG00000270570",1,0,0,0,0,0,0,0,0,0
"ENSG00000237563",0,0,0,0,0,0,0,0,0,0
"ENSG00000223517",0,0,0,0,0,0,0,0,0,0
"ENSG00000228207",0,0,0,0,0,0,0,0,0,0
"ENSG00000224917",0,0,0,0,0,0,0,0,0,0
"ENSG00000286187",0,0,0,0,0,0,0,0,0,0
"ENSG00000225117",0,0,0,0,0,0,0,0,0,0
"ENSG00000215560",0,0,0,0,0,0,0,0,0,0
"ENSG00000228411",0,0,0,0,0,0,0,0,0,0
"ENSG00000235059",0,0,0,0,0,0,0,0,0,0
"ENSG00000244395",0,0,0,0,0,0,1,0,0,0
"ENSG00000230727",0,0,0,0,0,0,0,0,0,0
"ENSG00000230814",0,0,0,0,0,0,0,0,0,0
"ENSG00000229725",0,0,0,0,0,0,0,0,0,0
"ENSG00000229236",0,0,0,2,0,0,0,8,0,0
"ENSG00000229518",0,0,0,0,0,0,0,0,0,0
"ENSG00000232730",0,0,0,0,0,0,0,0,0,0
"ENSG00000229308",0,0,0,0,6,0,4,6,0,0
"ENSG00000244000",0,0,0,0,0,0,0,0,0,0
"ENSG00000232764",0,0,0,0,0,0,0,0,0,0
"ENSG00000236131",0,0,0,0,0,0,0,0,0,0
"ENSG00000270073",0,0,0,0,0,0,0,0,0,0
"ENSG00000227949",0,0,0,0,0,0,0,2,0,2
"ENSG00000252900",0,0,0,0,0,0,0,0,0,0
"ENSG00000251766",0,0,0,0,0,0,0,0,0,0
"ENSG00000252689",0,0,0,0,0,0,0,0,0,0
"ENSG00000243980",0,0,0,0,0,0,0,0,0,0
"ENSG00000252315",0,0,0,0,0,0,0,0,0,0
"ENSG00000252012",0,0,0,0,0,0,0,0,0,0
"ENSG00000273966",0,0,0,0,0,0,0,0,0,0
"ENSG00000252173",0,0,0,0,0,0,0,0,0,0
"ENSG00000251705",0,0,0,0,0,0,0,0,0,0
"ENSG00000252289",0,0,0,0,0,0,0,0,0,0
"ENSG00000252323",0,0,0,0,0,0,0,0,0,0
"ENSG00000169953",0,0,0,0,0,0,0,0,0,0
"ENSG00000236429",0,0,0,0,0,0,0,0,0,0
"ENSG00000249501",0,0,0,0,0,0,0,0,0,0
"ENSG00000228193",0,0,0,0,0,0,0,0,0,0
"ENSG00000248573",0,0,0,0,0,0,0,0,0,0
"ENSG00000230904",0,0,0,0,0,0,0,0,0,0
"ENSG00000238135",0,0,0,0,0,0,0,0,0,0
"ENSG00000224151",0,0,0,0,0,0,0,0,0,0
"ENSG00000251970",0,0,0,0,0,0,0,0,0,0
"ENSG00000238088",0,0,0,0,0,0,0,0,0,0
"ENSG00000217179",0,0,0,0,0,0,0,0,0,0
"ENSG00000217896",0,0,0,0,0,0,0,0,0,0
"ENSG00000185275",0,0,0,0,0,0,0,2,6,4
"ENSG00000252766",0,0,0,0,0,0,0,0,0,0
"ENSG00000274282",0,0,0,0,0,0,0,0,0,0
"ENSG00000234529",0,0,0,0,0,0,0,0,0,0
"ENSG00000238191",0,0,0,0,0,0,0,0,0,0
"ENSG00000226353",0,0,0,0,0,0,0,0,0,0
"ENSG00000275578",0,0,0,0,0,0,0,0,0,0
"ENSG00000226449",0,0,0,0,0,0,0,0,0,0
"ENSG00000225896",0,0,0,0,0,0,0,0,0,0
"ENSG00000224166",0,0,0,0,0,0,0,0,0,0
"ENSG00000229129",0,0,0,0,0,0,0,0,0,0
"ENSG00000223555",0,0,0,0,0,0,0,0,0,0
"ENSG00000235521",0,0,0,0,0,0,0,0,0,0
"ENSG00000252513",0,0,0,0,0,0,0,0,0,0
"ENSG00000224964",0,0,0,0,0,0,0,0,0,0
"ENSG00000226011",0,0,0,0,0,0,0,0,0,0
"ENSG00000225740",0,0,0,0,0,0,0,0,0,0
"ENSG00000229138",0,0,0,0,0,0,0,0,0,0
"ENSG00000224485",0,0,0,0,0,0,0,0,0,0
"ENSG00000226116",0,0,0,0,0,0,0,0,0,0
"ENSG00000237558",0,0,0,0,0,0,0,0,0,0
"ENSG00000233378",0,0,0,0,0,0,0,0,0,0
"ENSG00000237616",0,0,0,0,0,0,0,0,0,0
"ENSG00000224033",0,0,0,0,0,0,0,0,0,0
"ENSG00000230412",0,0,0,0,0,0,0,0,0,0
"ENSG00000225895",0,0,0,0,0,0,0,0,0,0
"ENSG00000233120",0,0,0,0,0,0,0,0,0,0
"ENSG00000252166",0,0,0,0,0,0,0,0,0,0
"ENSG00000232744",0,0,0,0,0,0,0,0,0,0
"ENSG00000229465",0,0,0,0,0,0,0,0,0,0
"ENSG00000231311",0,0,0,0,0,0,0,0,0,0
"ENSG00000236599",0,0,0,0,0,0,0,0,0,0
"ENSG00000232899",0,0,0,0,0,0,0,0,0,0
"ENSG00000229302",0,0,0,0,0,0,0,0,0,0
"ENSG00000228945",0,0,0,0,0,0,0,0,0,0
"ENSG00000233522",0,0,0,0,0,0,0,0,0,0
"ENSG00000278391",0,0,0,0,0,0,0,0,0,0
"ENSG00000251953",0,0,0,0,0,0,0,0,0,0
"ENSG00000252667",0,0,0,0,0,0,0,0,0,0
"ENSG00000249726",0,0,0,0,0,0,0,0,0,0
"ENSG00000226362",0,0,0,0,0,0,0,0,0,0
"ENSG00000225716",0,0,0,0,0,0,0,0,0,0
"ENSG00000229406",0,0,0,0,0,0,0,0,0,0
"ENSG00000227494",0,0,0,0,0,0,0,0,0,0
"ENSG00000252209",0,0,0,0,0,0,0,0,0,0
"ENSG00000249634",0,0,0,0,0,0,0,0,0,0
"ENSG00000251510",0,0,0,0,0,0,0,0,0,0
"ENSG00000238067",0,0,0,0,0,0,0,0,0,0
"ENSG00000233546",0,0,0,0,0,0,0,0,0,0
"ENSG00000230377",0,0,0,0,0,0,0,0,0,0
"ENSG00000250951",0,0,0,0,0,0,0,0,0,0
"ENSG00000230458",0,0,0,0,0,0,0,0,0,0
"ENSG00000131007",0,0,0,0,0,0,0,0,0,0
"ENSG00000235479",0,0,0,0,0,0,0,0,0,0
"ENSG00000249606",0,0,0,0,0,0,0,0,0,0
"ENSG00000176728",0,0,0,0,0,0,0,0,2,7
"ENSG00000267793",0,0,0,0,0,0,0,0,0,0
"ENSG00000260197",0,0,0,0,0,0,0,0,0,0
"ENSG00000288049",0,0,0,0,0,0,0,0,0,0
"ENSG00000012817",0,0,0,0,0,0,13,38,6,29
"ENSG00000172468",0,0,0,0,0,0,0,0,0,0
"ENSG00000176679",0,0,0,2,0,2,0,0,0,0
"ENSG00000169800",0,0,0,0,0,0,2,17,0,0
"ENSG00000182415",0,0,0,0,0,0,0,0,0,0
"ENSG00000233126",0,0,0,0,0,0,0,0,0,0
"ENSG00000227251",0,0,0,0,0,0,0,0,0,0
"ENSG00000099725",0,0,0,0,0,0,4,2,20,37
"ENSG00000252633",0,0,0,0,0,0,0,0,0,0
"ENSG00000251996",0,0,0,0,0,0,0,0,0,0
"ENSG00000252155",0,0,0,0,0,0,0,0,0,0
"ENSG00000252472",0,0,0,0,0,0,0,0,0,0
"ENSG00000224953",0,0,0,0,0,0,0,0,0,0
"ENSG00000274365",0,0,0,0,0,0,0,0,0,0
"ENSG00000233634",0,0,0,0,0,0,0,0,0,0
"ENSG00000237701",0,0,0,0,0,0,0,0,0,0
"ENSG00000273906",0,0,0,0,0,0,0,0,0,0
"ENSG00000232976",0,0,0,0,0,0,0,0,0,0
"ENSG00000226270",0,0,0,0,0,0,0,0,0,0
"ENSG00000227837",0,0,0,0,0,0,0,0,0,0
"ENSG00000278602",0,0,0,0,0,0,0,0,0,0
"ENSG00000223978",0,0,0,0,0,0,0,0,0,0
